AccountId,Account,PlantId,Plant,SystemTypeId,SystemType,Name
53,Training Account 1,60,Training Site 1,1,Cooling Water,Stock preparation for Paper Machine 4
53,Training Account 1,60,Training Site 1,1,Cooling Water,Pulping
54,Training Account 2,62,Training Site 2,1,Cooling Water,training grou
55,CASCADES EMBALLAGE CARTON-CAISSE-CA,63,Cascades Emballage Ctn Cabano QC (CA),1,Cooling Water,Fiber Production: Sunds Line
55,CASCADES EMBALLAGE CARTON-CAISSE-CA,63,Cascades Emballage Ctn Cabano QC (CA),1,Cooling Water,Fiber Production: Recycle Line
55,CASCADES EMBALLAGE CARTON-CAISSE-CA,63,Cascades Emballage Ctn Cabano QC (CA),1,Cooling Water,Fiber Production: Pandia Line#1
56,DOMTAR,65,Domtar Kingsport TN (US),1,Cooling Water,Bleach Plant
56,DOMTAR,65,Domtar Kingsport TN (US),1,Cooling Water,Pulp Washing
56,DOMTAR,65,Domtar Kingsport TN (US),3,Influent,Influent_Dec21
56,DOMTAR,65,Domtar Kingsport TN (US),1,Cooling Water,Cooling Water
56,DOMTAR,65,Domtar Kingsport TN (US),6,Fermentation Line,fermentation
56,DOMTAR,65,Domtar Kingsport TN (US),1,Cooling Water,Fibre Production
56,DOMTAR,65,Domtar Kingsport TN (US),6,Fermentation Line,Click to set System Group Name
56,DOMTAR,65,Domtar Kingsport TN (US),6,Fermentation Line,ferment
56,DOMTAR,65,Domtar Kingsport TN (US),10053,Closed Loop System,closed loop
56,DOMTAR,65,Domtar Kingsport TN (US),5,Other,fermetation line
56,DOMTAR,65,Domtar Kingsport TN (US),9,Paper Machine,paper Machine
56,DOMTAR,65,Domtar Kingsport TN (US),2,Effluent,Effluent_Dec21
56,DOMTAR,65,Domtar Kingsport TN (US),5,Other,K1 Paper Machine
56,DOMTAR,65,Domtar Kingsport TN (US),1,Cooling Water,cooling water 
56,DOMTAR,65,Domtar Kingsport TN (US),1,Cooling Water,Buckman Chemicals
57,GRAPHIC PACKAGING INTERNATIONAL LLC,66,Graphic Packaging Intl Augusta GA (US),1,Cooling Water,Fiber Production - Kraft Line - 1
57,GRAPHIC PACKAGING INTERNATIONAL LLC,66,Graphic Packaging Intl Augusta GA (US),1,Cooling Water,Fiber Production - Kraft Line - 1
57,GRAPHIC PACKAGING INTERNATIONAL LLC,66,Graphic Packaging Intl Augusta GA (US),1,Cooling Water,Bleaching - Kraft Line - 2
57,GRAPHIC PACKAGING INTERNATIONAL LLC,66,Graphic Packaging Intl Augusta GA (US),1,Cooling Water,Bleaching - Kraft Line - 3
57,GRAPHIC PACKAGING INTERNATIONAL LLC,66,Graphic Packaging Intl Augusta GA (US),1,Cooling Water,Pulp Washing - Kraft Line - 1
57,GRAPHIC PACKAGING INTERNATIONAL LLC,66,Graphic Packaging Intl Augusta GA (US),1,Cooling Water,Pulp Washing - Kraft Line 2
57,GRAPHIC PACKAGING INTERNATIONAL LLC,66,Graphic Packaging Intl Augusta GA (US),1,Cooling Water,Pulp Washing - Kraft Line 3
57,GRAPHIC PACKAGING INTERNATIONAL LLC,66,Graphic Packaging Intl Augusta GA (US),1,Cooling Water,Fiber Production - Kraft Line - 1
59,Training Account - 1200,107,John Carter ,1,Cooling Water,Stock Preparation for Paper Machine 2
59,Training Account - 1200,107,John Carter ,1,Cooling Water,Paper Mchine 2
59,Training Account - 1200,107,John Carter ,1,Cooling Water,Bleach plant
59,Training Account - 1200,107,John Carter ,1,Cooling Water,Pulp washing
59,Training Account - 1200,107,John Carter ,1,Cooling Water,Pulping
59,Training Account - 1200,107,John Carter ,1,Cooling Water,Recovery
59,Training Account - 1200,107,John Carter ,1,Cooling Water,Stock preparation for Paper Machine 4
59,Training Account - 1200,107,John Carter ,1,Cooling Water,Stock preparation for Paper Machine 9
59,Training Account - 1200,107,John Carter ,1,Cooling Water,Paper machine 9
59,Training Account - 1200,107,John Carter ,1,Cooling Water,Recaust
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Pulping
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Stock preparation for Paper Machine 9
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Pulp washing
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Stock Preparation for Paper Machine 2
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Paper Mchine 2
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Paper machine 9
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Paper machine 4
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Bleach plant
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Recovery
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Recaust
62,Training Account - 1203,110,Adam Ropp,1,Cooling Water,Stock preparation for Paper Machine 4
63,Training Account - 1204,111,Christopher Janse,1,Cooling Water,Green Plains Rives TN(US)
63,Training Account - 1204,111,Christopher Janse,1,Cooling Water,Green Plains Rives TN( US)
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Pulping
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Paper Mchine 2
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Recovery
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Recaust
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Stock preparation for Paper Machine 4
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Paper machine 9
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Pulp washing
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Bleach plant
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Paper machine 4
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Stock Preparation for Paper Machine 2
64,Training Account - 1205,112,Cody Schultz,1,Cooling Water,Stock preparation for Paper Machine 9
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Buckman Chemicals
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Recovery
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Stock preparation for Paper Machine 4
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Paper machine 4
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,O2 Delig
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Bleach plant
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Stock preparation for Paper Machine 9
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Paper machine 9
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Pulp washing
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Pulping
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Stock Preparation for Paper Machine 2
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Recaust
65,Training Account - 1206,113,Connor Chapek,1,Cooling Water,Paper Mchine 2
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Recaust
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Recovery
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Stock preparation for Paper Machine 4
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Paper machine 4
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Bleach plant
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Pulp washing
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Paper machine 9
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Stock preparation for Paper Machine 9
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Pulping
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Paper Mchine 2
66,Training Account - 1207,114,Errol Agee-Thomas,1,Cooling Water,Stock Preparation for Paper Machine 2
67,Training Account - 1208,115,Kevin Mundell,1,Cooling Water,Corn Oil Recovery Unit
68,Training Account - 1209,116,Leigh Windsor,1,Cooling Water,B Bleach - Crofton
69,Training Account - 1210,117,Marcelo Fraga de Sousa,1,Cooling Water,Brine Curing Raceway Process
70,Training Account - 1211,118,Matthew McCurdy,1,Cooling Water,Green Plains Rives TN(US)
70,Training Account - 1211,118,Matthew McCurdy,1,Cooling Water,Green Plains Rives TN(US)
70,Training Account - 1211,118,Matthew McCurdy,1,Cooling Water,Green Plains Rives TN( US)
70,Training Account - 1211,118,Matthew McCurdy,1,Cooling Water,Cooling System>
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Recovery
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Recaust
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Paper Mchine 2
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Stock Preparation for Paper Machine 2
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Bleach plant
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Paper machine 9
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Paper machine 4
71,Training Account - 1212,119,Michael Western,1,Cooling Water,<Click to set System Group Name>
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Pulp washing
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Pulping
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Stock preparation for Paper Machine 9
71,Training Account - 1212,119,Michael Western,1,Cooling Water,Stock preparation for Paper Machine 4
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Recaust
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Stock preparation for Paper Machine 9
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Bleach plant
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Stock Preparation for Paper Machine 2
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Paper Mchine 2
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Paper machine 4
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Stock preparation for Paper Machine 4
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Paper machine 9
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Recovery
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Pulping
72,Training Account - 1213,120,Richard Dufreche,1,Cooling Water,Pulp washing
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Pulp washing
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Bleach plant
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Stock Preparation for Paper Machine 2
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Paper machine 4
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Stock preparation for Paper Machine 4
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Recovery
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Recaust
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Stock preparation for Paper Machine 9
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Paper machine 9
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,<Click to set System Group Name>
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Paper Machine
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Test Group
73,Training Account - 1214,121,Seth Dugan,1,Cooling Water,Pulping
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Recaust
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,<Click to set System Group Name>
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Paper machine 9
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Stock preparation for Paper Machine 9
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Paper Mchine 2
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Stock preparation for Paper Machine 4
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Paper machine 4
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Stock Preparation for Paper Machine 2
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Bleach plant
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Pulp washing
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Pulping
74,Training Account - 1215,122,Xavier Wildes,1,Cooling Water,Recovery
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Paper Machine: PD
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Tissue Machine 3
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Stock preparation: Paper Machine 1
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Sawdust Brown Side
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Tissue Machine 3
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Sawdust M&D Digesters
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Fiberline Continuous Digester
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Recaust
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Stock Preparation Tissue Machine- 3
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Fiberline Brown Side
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Stock Preparation Tissue Machine- 3
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Pulp bleaching:Kraft saw dust line
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Clearwater Lewiston Recovery
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Tissue Machine 3
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Paper Machine 2
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Fiberline Bleach
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Stock Preparation Tissue Machine- 3
75,Training Account - 1216,123,Justin Krutsinger,1,Cooling Water,Stock preparation for Paper Machine 2
77,Training Account - 1218,125,Training Site - 1218,1,Cooling Water,SG1
80,Training Account - 1221,128,Training Site - 1221,1,Cooling Water,Test1
81,Training Account - 1222,129,Training Site - 1222,1,Cooling Water,Cooling Tower #1
83,Training Account - 1224,131,Training Site - 1224,1,Cooling Water,1224 system group
99,DUNN PAPER,147,Dunn Paper Wiggins MS (US),2,Effluent,Demo
117,LIQUID FUEL TECHNOLOGY LLC,578,LIQUID FUEL TECHNOLOGY LLC,1,Cooling Water,Headspace Skid01
118,**LIVINGSTON OR LAUFER/SSL**,839,**LIVINGSTON OR LAUFER/SSL**,5,Other,titan
128,㈜한창제지,12551,¿¿¿¿¿,7,Fiber Production,Fiber Production kraft A
140,TOCHIGI LEATHER,12618,¿¿¿¿¿¿¿¿¿,6,Fermentation Line,Testing System Group
142,株式会社アスクオール,3282,¿¿¿¿¿¿¿¿¿¿,5,Other,test1
157,3M DO BRASIL LTDA.,4875,3M Do Brasil Sumare SP (BR),5,Other,Kraft Line A
161,A & S FABRICATING CO,12201,A & S Fabricating Livermore KY (US),1,Cooling Water,Bulk tank 1
172,A.A.M. SERVICE LTDA. - ME.,11284,A.A.M. SERVICE LTDA. - ME.,1,Cooling Water,Test1
174,A.B.C. PAPER & PAPER MILLS PTY LTD,3178,ABC Paper Mills Wetherill Park NS (,1,Cooling Water,test 1
176,A.G. CASTRO - QUIMICOS LTDA.,11061,A.G. CASTRO - QUIMICOS LTDA.,1,Cooling Water,testsystem
191,AB7 Industries,12004,AB7 Deyme (FR),6,Fermentation Line,test1
195,ABC - EMPILHADEIRAS LTDA. - ME.,5180,ABC - EMPILHADEIRAS LTDA. - ME.,4,Boiler,rama
204,ABHINANDAN MEHRA,4110,Abhinandan Mehra,1,Cooling Water,Aquaman
206,ABLE WESTCHEM,3221,Able Westchem WA (AU),1,Cooling Water,PMB - Chemical
221,ACCO UNLIMITED,7015,Acco Unlimited Johnston IA (US),2,Effluent,Fermentor1
221,ACCO UNLIMITED,7015,Acco Unlimited Johnston IA (US),1,Cooling Water,Fermentor2
221,ACCO UNLIMITED,7015,Acco Unlimited Johnston IA (US),3,Influent,Fermentor3
221,ACCO UNLIMITED,7015,Acco Unlimited Johnston IA (US),1,Cooling Water,Fermentor4
229,ACEFER FERRAMENTAS E TINTAS LTDA.,5194,ACEFER FERRAMENTAS E TINTAS LTDA.,6,Fermentation Line,test system
458,Alfred County Water CC t/a AC Water,2759,AC Water (ZA),4,Boiler,Sys 1
458,Alfred County Water CC t/a AC Water,2759,AC Water (ZA),4,Boiler,Test Boiler 24-Nov
458,Alfred County Water CC t/a AC Water,2759,AC Water (ZA),8,Pulp Washing,acm4
458,Alfred County Water CC t/a AC Water,2759,AC Water (ZA),4,Boiler,TEST 30-Nov
705,APERAM BIOENERGIA LTDA.,4802,Aperam Veredinha MG (BR),1,Cooling Water,test
705,APERAM BIOENERGIA LTDA.,4802,Aperam Veredinha MG (BR),1,Cooling Water,<Click to set System Group Name>
1546,Buckman Laboratories Brazil,10434,Buckman Laboratorios (BR),1,Cooling Water,Test defect BP-593
1548,Buckman Laboratories dia) Pvt,11969,Buckman Laboratories (India) (IN),4,Boiler,Boiler
1548,Buckman Laboratories dia) Pvt,11969,Buckman Laboratories (India) (IN),6,Fermentation Line,Fermentor01
1548,Buckman Laboratories dia) Pvt,11969,Buckman Laboratories (India) (IN),6,Fermentation Line,fermentator 1
1548,Buckman Laboratories dia) Pvt,11969,Buckman Laboratories (India) (IN),9,Paper Machine,HS Application
1551,BUCKMAN LABORATORIES (INDIA)PVT LTD,2713,BUCKMAN India,1,Cooling Water,Test group
1551,BUCKMAN LABORATORIES (INDIA)PVT LTD,2713,BUCKMAN India,5,Other,SG1
3010,DOMTAR CORPORATION,10279,Domtar Windsor QC (CA),33,System type v1.10.8 qa,test system update
3010,DOMTAR CORPORATION,10279,Domtar Windsor QC (CA),4,Boiler,Test
3011,DOMTAR INC.,7592,DOMTAR INC ESPANOLA,5,Other,Headspace QA
3011,DOMTAR INC.,7592,DOMTAR INC ESPANOLA,6,Fermentation Line,Test1
3011,DOMTAR INC.,7592,DOMTAR INC ESPANOLA,1,Cooling Water,
3087,DS SMITH PACKAGING,2192,DS Smith Gent (BE),5,Other,Test
3093,DJP- De Hoop B.V.,6024,DS Smith De Hoop Eerbeek (NL),5,Other,Test
3631,FERRARI AGROINDUSTRIA S.A.,1393,Ferrari Pirassununga SP (BR),1,Cooling Water,Fermentation
3672,FIORDE-ASSESSORIA E DESPACHOS LTDA,1452,Fiorde Santos SP (BR),5,Other,Line 01
3672,FIORDE-ASSESSORIA E DESPACHOS LTDA,1452,Fiorde Santos SP (BR),5,Other,Line 02
3672,FIORDE-ASSESSORIA E DESPACHOS LTDA,1452,Fiorde Santos SP (BR),1,Cooling Water,<Click to set System Group Name>
3736,Form 4 Industries GmbH,6171,Form 4 Indust. Ansfelden (AT),5,Other,Bulab 6044c
3736,Form 4 Industries GmbH,6171,Form 4 Indust. Ansfelden (AT),5,Other,BUSAN 94S
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 303 Octene 3 Temperd Water
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 303 Octene 3 Hot Water
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 255 Raw Water Clarification
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 304 Cooling Water System
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 300 Cooling water loop 1
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 237 Wash Water defoamer
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 590 Process Cooling Water System
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Water Recovery - Unit 252 and Unit 258
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water, U300 PCW CT5001/2 and CT5003/4
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 300 PCW CT5005
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 37 Wash Water defoamer
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 203 Outside Ash
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 303 Octene 3 Hot 
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 300 Cooling water loop 2
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 300 PCW CT5001_2  & CT5003_4 1
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water,Unit 590 - Ethylacetate
3810,FRIGORIFICO BETTER BEEF LTDA.,8175,Better Beef Rancharia SP (BR),1,Cooling Water, U300 PCW CT5001/2 and CT5003/4
4187,Gruppo Mastrotto Arzign. (IT),1894,Gruppo Mastrotto SPA,5,Other,Material Unit Test
5434,Juja Pulp and Paper Limited,1905,Juja Pulp and Paper (KE),5,Other,Headspace QA
6264,MAS TANNERY LTD,11568,MAS Tannery Nairobi (KE),10046,Feedwater system,feedwater
6264,MAS TANNERY LTD,11568,MAS Tannery Nairobi (KE),1,Cooling Water,Test
6264,MAS TANNERY LTD,11568,MAS Tannery Nairobi (KE),5,Other,Click to set System Group Name
7173,PSC STARCH PRODUCTS PCL,8896,P.S.C. Starch Samutprakarn BK (TH),1,Cooling Water,Test
9415,STONE PANELS,7714,Stone Panels Coppell TX (US),5,Other,test1
9415,STONE PANELS,7714,Stone Panels Coppell TX (US),2,Effluent,test duplicate group
10271,USINA SANTA FE S.A.,7981,Usina Santa Fe Nova Europa SP (BR),1,Cooling Water,Headspace skid
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,5,Other,<Click to set System Group Name>
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,1,Cooling Water,<Click to set System Group Name>
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,4,Boiler,Testdev
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,6,Fermentation Line,Testfile
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,4,Boiler,Test1
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,2,Effluent,Test2
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,4,Boiler,testing1
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,4,Boiler,Testsystem
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,1,Cooling Water,Testing 5
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,10052,Bleaching,test
11223,Buckman Memphis AQ (Alpha),12778,Buckman Lab UAT,5,Other,sdghhfjdkhfjkdhkjhsfjkhjdkfshjkfdhkjhfdsjkhjkdfshjkhdfsjkhdfsjkhdskhskjfdhkjhsdfjkhfdjkshdfskjhjdksfhjkfdhjksdhkjfhsdkjhjfkdshjkfsdh
13706,MAS TANNERY LTD,15399,MAS Tannery Nairobi (KE),1,Cooling Water,Cooling
13706,MAS TANNERY LTD,15399,MAS Tannery Nairobi (KE),5,Other,niyamath testing
13706,MAS TANNERY LTD,15399,MAS Tannery Nairobi (KE),4,Boiler,Test Boiler 28-Nov
13706,MAS TANNERY LTD,15399,MAS Tannery Nairobi (KE),5,Other,Test
13706,MAS TANNERY LTD,15399,MAS Tannery Nairobi (KE),1,Cooling Water,testing niyam
13706,MAS TANNERY LTD,15399,MAS Tannery Nairobi (KE),1,Cooling Water,Test CW 6 28-Nov-22
13706,MAS TANNERY LTD,15399,MAS Tannery Nairobi (KE),5,Other,
13706,MAS TANNERY LTD,15399,MAS Tannery Nairobi (KE),5,Other,cl tESTING
13706,MAS TANNERY LTD,15399,MAS Tannery Nairobi (KE),5,Other,testing 2302
13725,M.S.TRADERS,15418,M.S.Traders Chennai TN (IN),1,Cooling Water,cooling water
13729,PRIME ENTERPRISES,15422,Prime Enterprises Chennai TN (IN),4,Boiler,boiler
13729,PRIME ENTERPRISES,15422,Prime Enterprises Chennai TN (IN),8,Pulp Washing,papermachine
14335,PAULO SERGIO OLIVEIRA BELTRAO,15786,PSB Paulinia SP (BR),5,Other,SG2
14335,PAULO SERGIO OLIVEIRA BELTRAO,15786,PSB Paulinia SP (BR),5,Other,SG1
14459,株式会社ヤスハラ,15900,YASUHARA (JP),5,Other,SG1
14459,株式会社ヤスハラ,15900,YASUHARA (JP),5,Other,SG2
14664,Sasol Synfuels div of Sasol SA Ltd,16209,Sasol Bioplant Synfuels (ZA),4,Boiler,Boiler 1
